Status,Material_Description,Material_Code,Code_Material,RK,Tahun,Created_On_SAP,No_Order,Batch,Batch_Ke,GB_Mesin_L1,GB_Mesin_L2,GB_Yield_Kg_L1,GB_Yield_Kg_L2,GB_Tanggal_CB_L1,GB_Tanggal_CB_L2,GB_Kadar_Air_L1,GB_Kadar_Air_L2,GB_Keterangan,GK_Mesin_L1,GK_Mesin_L2,GK_Yield_Kg_L1,GK_Yield_Kg_L2,GK_Tanggal_CK_L1,GK_Tanggal_CK_L2,GK_Keterangan,Cetak_Mesin,Cetak_Tgl_Mulai,Cetak_Tgl_Selesai,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Cetak_Keterangan,Cetak_Total,Kemas_Mesin,Kemas_Tgl_Mulai,Kemas_Tgl_Selesai,Kemas_Yield_Blister,Kemas_Pct_Teoritis,Kemas_Keterangan,Kemas_Total,Kemul_Tambahan,Tgl_Kemul,Mesin_Sealing,Sealing,Forming,Hasil_Blister_Reject,Tablet_Rusak_Kg,Sampah_Cacahan_Kg,Blister_Kosong_Kg,Waste_Sedotan_Kg,Waste_Sample_IPC_Kg,GB_Kadar_Air_L1_num,GB_Kadar_Air_L2_num,GB_Yield_Total,GK_Yield_Total,Rasio_GK_GB,Total_Waste_Kg,Defect_Cetak,Defect_Kemas,Defect_Overall,Cetak_Durasi_Hari,Kemas_Durasi_Hari,Bulan_Produksi,Tahun_Produksi,GB_Kadar_Air_Mean
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,1.0,2024.0,03.01.2024,200104620.0,011124,12.0,CB  1,,464.4,,2024-09-11,,"4,54/4,57/4,66",,SELESAI,,CK  2,,330.1,,2024-01-10,SELESAI,,2024-01-12,2024-01-12,777.0,0.97125,Selesai ,1.0,BP 20,2024-01-16,2024-01-18,242609.0,0.970436,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,,464.4,330.1,0.7108096468561586,0.0,0,0,0,0.0,2.0,1.0,2024.0,4.59
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,1.0,2024.0,03.01.2024,200104621.0,011134,13.0,CB  1,,466.1,,2024-09-12,,"4,74/H4,67/4,50",,SELESAI,,CK  2,,330.11,,2024-01-11,SELESAI,,2024-01-12,2024-01-12,478.0,0.5975,Selesai ,1.0,BP 20,2024-01-18,2024-01-18,144320.0,0.57728,SELESAI ( JALAN TANPA TITIK ),1.0,300.0,2024-06-19 00:00:00,MTX 514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636666666666667,,466.1,330.11,0.7082385754130015,0.0,1,1,1,0.0,0.0,1.0,2024.0,4.636666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104726.0,020184,1.0,CB  1,,464.7,,2024-01-19,,"4,77/4,54/4,48",,SELESAI,,CK  2,,329.9,,2024-01-19,SELESAI,,2024-01-23,2024-01-24,775.0,0.96875,Selesai ,1.0,BP 20,2024-01-26,2024-01-29,240183.0,0.960732,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.596666666666667,,464.7,329.9,0.7099203787389714,0.0,0,0,0,1.0,3.0,1.0,2024.0,4.596666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104727.0,020194,2.0,CB  1,,464.0,,2024-01-19,,"4,70/4,73/4,57",,SELESAI,,CK  2,,330.0,,2024-01-19,SELESAI,,2024-01-24,2024-01-24,775.0,0.96875,Selesai ,1.0,BP 20,2024-01-26,2024-01-26,241402.0,0.965608,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,,464.0,330.0,0.7112068965517241,0.0,0,0,0,0.0,0.0,1.0,2024.0,4.666666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104728.0,020204,3.0,CB  1,,463.0,,2024-01-22,,"4,74/4,55/4,47",,SELESAI,,CK  2,,320.2,,2024-01-19,SELESAI,,2024-01-24,2024-01-25,773.0,0.96625,Selesai ,1.0,BP 20,2024-02-01,2024-02-02,241377.0,0.965508,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.586666666666666,,463.0,320.2,0.6915766738660907,0.0,0,0,0,1.0,1.0,1.0,2024.0,4.586666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104729.0,020214,4.0,CB  1,,463.0,,2024-01-22,,"4,66/4,64/4,52",,SELESAI,,CK  2,,330.3,,2024-01-23,SELESAI,,2024-01-25,2024-01-25,780.0,0.975,Selesai ,1.0,BP 20,2024-01-30,2024-01-31,243388.0,0.973552,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6066666666666665,,463.0,330.3,0.713390928725702,0.0,0,0,0,0.0,1.0,1.0,2024.0,4.6066666666666665
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104730.0,020224,5.0,CB  1,,462.7,,2024-01-23,,"4,62/4,77/4,52",,SELESAI,,CK  2,,330.3,,2024-01-23,SELESAI,,2024-01-25,2024-01-26,773.0,0.96625,Selesai ,1.0,BP 20,2024-01-31,2024-02-01,241238.0,0.964952,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636666666666667,,462.7,330.3,0.7138534687702616,0.0,0,0,0,1.0,1.0,1.0,2024.0,4.636666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104731.0,020234,6.0,CB  1,,467.5,,2024-01-23,,"4,59/4,57/4,55",,SELESAI,,CK  2,,330.2,,2024-01-23,SELESAI,,2024-01-26,2024-01-26,777.0,0.97125,Selesai ,1.0,BP 20,2024-02-02,2024-02-05,242725.0,0.9709,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,,467.5,330.2,0.7063101604278075,0.0,0,0,0,0.0,3.0,1.0,2024.0,4.57
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104732.0,020244,7.0,CB  1,,462.3,,2024-01-24,,"4,71/4,51/4,56",,SELESAI,,CK  2,,330.0,,2024-01-24,SELESAI,,2024-02-13,2024-02-13,773.0,0.96625,Selesai ,1.0,MTX 514,2024-02-20,2024-02-21,240224.0,0.960896,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.593333333333333,,462.3,330.0,0.7138221933809215,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.593333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104733.0,020254,8.0,CB  1,,465.6,,2024-01-24,,"4,79/4,79/4,69",,SELESAI,,CK  2,,330.0,,2024-02-02,SELESAI,,2024-02-05,2024-02-05,775.0,0.96875,Selesai ,1.0,BP 20,2024-02-05,2024-02-07,242051.0,0.968204,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.756666666666667,,465.6,330.0,0.7087628865979381,0.0,0,0,0,0.0,2.0,2.0,2024.0,4.756666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,17.01.2024,200104737.0,020264,9.0,CB  1,,462.4,,2024-02-02,,"4,57/4,63/4,57",,SELESAI,,CK  2,,330.0,,2024-02-02,SELESAI,,2024-02-05,2024-02-06,773.0,0.96625,Selesai ,1.0,BP 20,2024-02-07,2024-02-07,241701.0,0.966804,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,,462.4,330.0,0.7136678200692042,0.0,0,0,0,1.0,0.0,2.0,2024.0,4.59
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-23 00:00:00,200104613.0,020724,10.0,CB  1,,464.69,,2024-02-05,,"4,56/4,64/4,77",,SELESAI,,CK  2,,330.3,,2024-02-02,SELESAI,,2024-02-06,2024-02-06,775.0,0.96875,Selesai ,1.0,BP 20,2024-02-07,2024-02-09,242051.0,0.968204,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656666666666666,,464.69,330.3,0.7107964449417892,0.0,0,0,0,0.0,2.0,2.0,2024.0,4.656666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-23 00:00:00,200104614.0,020734,11.0,CB  1,,466.38,,2024-02-05,,"4,80/4,54/4,42",,SELESAI,,CK  2,,329.9,,2024-02-06,SELESAI,,2024-02-07,2024-02-07,776.0,0.97,Selesai ,1.0,MTX 514,2024-02-12,2024-02-13,241158.0,0.964632,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.586666666666667,,466.38,329.9,0.7073630944723187,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.586666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-23 00:00:00,200104615.0,020744,12.0,CB  1,,465.9,,2024-02-05,,"4,72/4,59/4,46",,SELESAI,,CK  2,,329.9,,2024-02-06,SELESAI,,2024-02-07,2024-02-07,776.0,0.97,Selesai ,1.0,MTX 514,2024-02-13,2024-02-15,241941.0,0.967764,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,,465.9,329.9,0.708091865207126,0.0,0,0,0,0.0,2.0,2.0,2024.0,4.59
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-23 00:00:00,200104616.0,020754,13.0,CB  1,,460.7,,2024-02-06,,"4,77/4,57/4,70",,SELESAI,,CK  2,,329.9,,2024-02-06,SELESAI,,2024-02-09,2024-02-09,773.0,0.96625,Selesai ,1.0,MTX 514,2024-02-15,2024-02-16,240391.0,0.961564,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,,460.7,329.9,0.716084219665726,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.68
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-23 00:00:00,200104617.0,020764,14.0,CB  1,,466.4,,2024-02-06,,"4,53/4,76/4,40",,SELESAI,,CK  2,,330.0,,2024-02-07,SELESAI,,2024-02-09,2024-02-12,776.0,0.97,Selesai ,1.0,MTX 514,2024-02-16,2024-02-19,240929.0,0.963716,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5633333333333335,,466.4,330.0,0.7075471698113208,0.0,0,0,0,3.0,3.0,2.0,2024.0,4.5633333333333335
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-30 00:00:00,200104853.0,021404,15.0,CB  1,,466.2,,2024-02-06,,"4,50/4,72/4,71",,SELESAI,,CK  2,,330.2,,2024-02-07,SELESAI,,2024-02-12,2024-02-15,776.0,0.97,Selesai ,1.0,MTX 514,2024-02-21,2024-02-21,95750.0,0.383,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6433333333333335,,466.2,330.2,0.7082797082797083,0.0,0,1,1,3.0,0.0,2.0,2024.0,4.6433333333333335
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-30 00:00:00,200104854.0,021414,16.0,CB  1,,462.8,,2024-02-07,,"4,65/4,60/4,64",,SELESAI,,CK  2,,330.3,,2024-02-07,SELESAI,,2024-02-15,2024-02-15,773.0,0.96625,Selesai ,1.0,MTX 514,2024-02-19,2024-02-20,241469.0,0.965876,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,,462.8,330.3,0.7136992221261884,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.63
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-30 00:00:00,200104855.0,021424,17.0,CB  1,,465.0,,2024-02-07,,"4,69/4,59/4,72",,SELESAI,,CK  2,,329.8,,2024-02-07,SELESAI,,2024-02-19,2024-02-20,775.0,0.96875,Selesai ,1.0,BP 20,2024-02-21,2024-02-22,242135.0,0.96854,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,,465.0,329.8,0.709247311827957,0.0,0,0,0,1.0,1.0,2.0,2024.0,4.666666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-30 00:00:00,200104856.0,021434,18.0,CB  1,,464.37,,2024-02-09,,"4,47/4,59/4,49",,SELESAI,,CK  2,,329.8,,2024-02-09,SELESAI,,2024-02-20,2024-02-20,775.0,0.96875,Selesai ,1.0,BP 20,2024-02-22,2024-02-22,241864.0,0.967456,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.516666666666667,,464.37,329.8,0.7102095311927988,0.0,0,0,0,0.0,0.0,2.0,2024.0,4.516666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-01-30 00:00:00,200104857.0,021444,19.0,CB  1,,469.58,,2024-02-09,,"4,54/4,64/4,69",,SELESAI,,CK  2,,330.2,,2024-02-14,SELESAI,,2024-02-21,2024-02-22,781.0,0.97625,Selesai ,1.0,BP 20,2024-02-23,2024-02-26,243470.0,0.97388,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.623333333333334,,469.58,330.2,0.7031815665062396,0.0,0,0,0,1.0,3.0,2.0,2024.0,4.623333333333334
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-02-09 00:00:00,200104990.0,022204,20.0,CB  1,,458.3,,2024-02-15,,"4,72/4,74/4,56",,SELESAI,,CK  2,,330.1,,2024-02-14,SELESAI,,2024-02-22,2024-02-22,773.0,0.96625,Selesai ,1.0,BP 20,2024-02-26,2024-02-26,240705.0,0.96282,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.673333333333333,,458.3,330.1,0.7202705651320096,0.0,0,0,0,0.0,0.0,2.0,2024.0,4.673333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-02-09 00:00:00,200104991.0,022214,21.0,CB  1,,463.6,,2024-02-15,,"4,59/4,42/4,57",,SELESAI,,CK  2,,330.0,,2024-02-14,SELESAI,,2024-02-22,2024-02-23,774.0,0.9675,Selesai ,1.0,BP 20,2024-02-26,2024-02-27,241290.0,0.96516,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526666666666666,,463.6,330.0,0.7118205349439172,0.0,0,0,0,1.0,1.0,2.0,2024.0,4.526666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-02-09 00:00:00,200104992.0,022224,22.0,CB  1,,465.67,,2024-02-15,,"4,42/4,42/4,57",,SELESAI,,CK  2,,330.0,,2024-02-20,SELESAI,,2024-02-23,2024-02-23,775.0,0.96875,Selesai ,1.0,BP 20,2024-02-29,2024-02-29,242046.0,0.968184,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,,465.67,330.0,0.7086563446217278,0.0,0,0,0,0.0,0.0,2.0,2024.0,4.47
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-02-09 00:00:00,200104993.0,022234,23.0,CB  1,,465.52,,2024-02-16,,"4,79/4,47/4,47",,SELESAI,,CK  2,,330.0,,2024-02-20,SELESAI,,2024-02-23,2024-02-24,775.0,0.96875,Selesai ,1.0,BP 20,2024-02-27,2024-02-28,239337.0,0.957348,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.576666666666667,,465.52,330.0,0.7088846880907372,0.0,0,0,0,1.0,1.0,2.0,2024.0,4.576666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,2.0,2024.0,2024-02-09 00:00:00,200104994.0,022244,24.0,CB  1,,462.95,,2024-02-20,,"4,57/4,52/4,72",,SELESAI,,CK  2,,329.9,,2024-02-20,SELESAI,,2024-02-24,2024-02-24,774.0,0.9675,Selesai ,1.0,BP 20,2024-02-28,2024-02-28,241525.0,0.9661,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.603333333333333,,462.95,329.9,0.7126039529106815,0.0,0,0,0,0.0,0.0,2.0,2024.0,4.603333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-13 00:00:00,200105024.0,030024,1.0,CB  1,,467.5,,2024-02-20,,"4,67/4,42/4,77",,SELESAI,,CK  2,,330.2,,2024-02-21,SELESAI,,2024-02-24,2024-02-24,777.0,0.97125,Selesai ,1.0,BP 20,2024-02-29,2024-03-01,242387.0,0.969548,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,,467.5,330.2,0.7063101604278075,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.62
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-13 00:00:00,200105025.0,030034,2.0,CB  1,,456.6,,2024-02-21,,"4,51/4,67/4,65",,SELESAI,,CK  2,,330.4,,2024-02-21,SELESAI,,2024-02-24,2024-02-26,774.0,0.9675,Selesai ,1.0,BP 20,2024-03-01,2024-03-01,241546.0,0.966184,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,,456.6,330.4,0.7236092860271571,0.0,0,0,0,2.0,0.0,2.0,2024.0,4.61
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-13 00:00:00,200105026.0,030044,3.0,CB  1,,461.1,,2024-02-21,,"4,67/4,62/4,48",,SELESAI,,CK  2,,330.1,,2024-02-21,SELESAI,,2024-02-26,2024-02-26,773.0,0.96625,Selesai ,1.0,BP 20,2024-02-28,2024-02-29,241338.0,0.965352,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,,461.1,330.1,0.7158967685968337,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.59
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-13 00:00:00,200105027.0,030054,4.0,CB  1,,465.5,,2024-02-21,,"4,76/4,74/4,44",,SELESAI,,CK  2,,330.3,,2024-02-22,SELESAI,,2024-02-27,2024-02-27,775.0,0.96875,Selesai ,1.0,BP 20,2024-03-01,2024-03-04,242001.0,0.968004,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.646666666666667,,465.5,330.3,0.7095596133190119,0.0,0,0,0,0.0,3.0,2.0,2024.0,4.646666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-13 00:00:00,200105028.0,030064,5.0,CB  1,,462.77,,2024-02-21,,"4,51/4,47/4,65",,SELESAI,,CK  2,,330.3,,2024-02-22,SELESAI,,2024-02-27,2024-02-27,774.0,0.9675,Selesai ,1.0,BP 20,2024-03-04,2024-03-05,240928.0,0.963712,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.543333333333334,,462.77,330.3,0.7137454891198652,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.543333333333334
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-19 00:00:00,200105019.0,030334,6.0,CB  1,,467.51,,2024-02-21,,"4,42/4,50/4,69",,SELESAI,,CK  2,,330.4,,2024-02-22,SELESAI,,2024-02-27,2024-02-28,777.0,0.97125,Selesai ,1.0,BP 20,2024-03-06,2024-03-07,242616.0,0.970464,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536666666666666,,467.51,330.4,0.7067228508481102,0.0,0,0,0,1.0,1.0,2.0,2024.0,4.536666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-19 00:00:00,200105080.0,030344,7.0,CB  1,,458.8,,2024-02-22,,"4,74/4,52/4,59",,SELESAI,,CK  2,,330.2,,2024-02-23,SELESAI,,2024-02-28,2024-02-28,773.0,0.96625,Selesai ,1.0,BP 20,2024-03-07,2024-03-07,241482.0,0.965928,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616666666666666,,458.8,330.2,0.7197035745422842,0.0,0,0,0,0.0,0.0,2.0,2024.0,4.616666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-19 00:00:00,200105081.0,030354,8.0,CB  1,,471.74,,2024-02-22,,"4,52/4,67/4,42",,SELESAI,,CK  2,,330.2,,2024-02-23,SELESAI,,2024-02-28,2024-02-29,781.0,0.97625,Selesai ,1.0,BP 20,2024-03-07,2024-03-08,243824.0,0.975296,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536666666666666,,471.74,330.2,0.699961843388307,0.0,0,0,0,1.0,1.0,2.0,2024.0,4.536666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-19 00:00:00,200105082.0,030364,9.0,CB  1,,459.8,,2024-02-26,,"4,51/4,68/4,77",,SELESAI,,CK  2,,329.9,,2024-02-27,SELESAI,,2024-02-29,2024-02-29,773.0,0.96625,Selesai ,1.0,BP 20,2024-03-05,2024-03-05,241486.0,0.965944,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.653333333333333,,459.8,329.9,0.7174858634188777,0.0,0,0,0,0.0,0.0,2.0,2024.0,4.653333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-22 00:00:00,200105129.0,030834,10.0,CB  1,,468.2,,2024-02-26,,"4,72/4,60/4,56",,SELESAI,,CK  2,,329.8,,2024-02-27,SELESAI,,2024-02-29,2024-02-29,778.0,0.9725,Selesai ,1.0,BP 20,2024-03-05,2024-03-06,242670.0,0.97068,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626666666666666,,468.2,329.8,0.7043998291328493,0.0,0,0,0,0.0,1.0,2.0,2024.0,4.626666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-22 00:00:00,200105130.0,030844,11.0,CB  1,,461.5,,2024-02-26,,"4,64/4,52/4,57",,SELESAI,,CK  2,,329.9,,2024-02-27,SELESAI,,2024-03-01,2024-03-01,773.0,0.96625,Selesai ,1.0,BP 20,2024-03-08,2024-03-09,241536.0,0.966144,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.576666666666667,,461.5,329.9,0.7148429035752979,0.0,0,0,0,0.0,1.0,3.0,2024.0,4.576666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-22 00:00:00,200105131.0,030854,12.0,CB  1,,455.4,,2024-02-26,,"4,72/4,60/4,56",,SELESAI,,CK  2,,329.9,,2024-02-27,SELESAI,,2024-03-08,2024-03-09,766.0,0.9575,Selesai ,1.0,BP 20,2024-03-09,2024-03-12,238989.0,0.955956,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626666666666666,,455.4,329.9,0.7244180939833114,0.0,0,0,0,1.0,3.0,3.0,2024.0,4.626666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-22 00:00:00,200105132.0,030864,13.0,CB  1,,467.17,,2024-02-26,,"4,56/4,50/4,51",,SELESAI,,CK  2,,330.0,,2024-02-27,SELESAI,,2024-03-09,2024-03-12,777.0,0.97125,Selesai ,1.0,BP 20,2024-03-18,2024-03-19,242882.0,0.971528,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5233333333333325,,467.17,330.0,0.7063809748057452,0.0,0,0,0,3.0,1.0,3.0,2024.0,4.5233333333333325
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-02-22 00:00:00,200105133.0,030874,14.0,CB  1,,462.0,,2024-03-05,,"4,76/4,62/4,73",,SELESAI,,CK  2,,330.2,,2024-03-06,SELESAI,,2024-03-12,2024-03-12,773.0,0.96625,Selesai ,1.0,BP 20,2024-03-15,2024-03-18,241269.0,0.965076,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.703333333333333,,462.0,330.2,0.7147186147186146,0.0,0,0,0,0.0,3.0,3.0,2024.0,4.703333333333333
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-03-04 00:00:00,200105056.0,031354,15.0,CB  1,,465.3,,2024-03-05,,"4,68/4,52/4,45",,SELESAI,,CK  2,,330.3,,2024-03-06,SELESAI,,2024-03-12,2024-03-13,775.0,0.96875,Selesai ,1.0,MTX 514,2024-03-19,2024-03-20,241292.0,0.965168,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,,465.3,330.3,0.7098646034816247,0.0,0,0,0,1.0,1.0,3.0,2024.0,4.55
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-03-04 00:00:00,200105057.0,031364,16.0,CB  1,,466.2,,2024-03-05,,"4,61/4,47/4,50",,SELESAI,,CK  2,,330.1,,2024-03-06,SELESAI,,2024-03-13,2024-03-13,775.0,0.96875,Selesai ,1.0,MTX 514,2024-03-19,2024-03-21,241565.0,0.96626,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526666666666666,,466.2,330.1,0.7080652080652081,0.0,0,0,0,0.0,2.0,3.0,2024.0,4.526666666666666
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-03-04 00:00:00,200105058.0,031374,17.0,CB  1,,466.93,,2024-03-05,,"4,46/4,42/4,55",,SELESAI,,CK  2,,330.2,,2024-03-07,SELESAI,,2024-03-13,2024-03-14,777.0,0.97125,Selesai ,1.0,MTX 514,2024-03-21,2024-03-21,242058.0,0.968232,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476666666666667,,466.93,330.2,0.7071723812991241,0.0,0,0,0,1.0,0.0,3.0,2024.0,4.476666666666667
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,3.0,2024.0,2024-03-04 00:00:00,200105059.0,031384,18.0,CB  1,,461.2,,2024-03-08,,"4,77/4,77/4,49",,SELESAI,,CK  2,,330.2,,2024-03-07,SELESAI,,2024-03-14,2024-03-14,773.0,0.96625,Selesai ,1.0,MTX 514,2024-03-21,2024-03-22,240851.0,0.963404,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676666666666667,,461.2,330.2,0.7159583694709454,0.0,0,0,0,0.0,1.0,3.0,2024.0,4.676666666666667
