Status,Material_Description,Material_Code,Code_Material,RK,Tahun,Created_On_SAP,No_Order,Batch,Batch_Ke,GB_Mesin_L1,GB_Mesin_L2,GB_Yield_Kg_L1,GB_Yield_Kg_L2,GB_Tanggal_CB_L1,GB_Tanggal_CB_L2,GB_Kadar_Air_L1,GB_Kadar_Air_L2,GB_Keterangan,GK_Mesin_L1,GK_Mesin_L2,GK_Yield_Kg_L1,GK_Yield_Kg_L2,GK_Tanggal_CK_L1,GK_Tanggal_CK_L2,GK_Keterangan,Cetak_Mesin,Cetak_Tgl_Mulai,Cetak_Tgl_Selesai,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Cetak_Keterangan,Cetak_Total,Kemas_Mesin,Kemas_Tgl_Mulai,Kemas_Tgl_Selesai,Kemas_Yield_Blister,Kemas_Pct_Teoritis,Kemas_Keterangan,Kemas_Total,Kemul_Tambahan,Tgl_Kemul,Mesin_Sealing,Sealing,Forming,Hasil_Blister_Reject,Tablet_Rusak_Kg,Sampah_Cacahan_Kg,Blister_Kosong_Kg,Waste_Sedotan_Kg,Waste_Sample_IPC_Kg
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,2023-12-30 00:00:00,200104498,010354,3,CB  2,CB  2,536.2,304,2023-12-29 00:00:00,2023-12-28 00:00:00,"3,47/3,34/3,48/3,37","4,73/5,04",SELESAI,,CK  2,,320.2,,2023-12-29 00:00:00,SELESAI,,2024-01-03 00:00:00,2024-01-03 00:00:00,856,0.9782857142857143,Selesai,1,MTX 514,2024-01-10 00:00:00,2024-01-11 00:00:00,285182,0.9800068728522336,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,2023-12-30 00:00:00,200104499,010364,4,CB  2,CB  2,542.5,308.02,2023-12-29 00:00:00,2023-12-28 00:00:00,"3,37/3,32/3,42/3,35","4,93/5,06",SELESAI,,CK  2,,324.1,,2023-12-29 00:00:00,SELESAI,,2024-01-03 00:00:00,2024-01-04 00:00:00,862,0.9851428571428571,Selesai,1,MTX 514,2024-01-11 00:00:00,2024-01-12 00:00:00,286791,0.9855360824742267,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,2023-12-30 00:00:00,200104500,010374,5,CB  1,CB  1,534.1,303.82,2024-01-04 00:00:00,2024-01-02 00:00:00,"3,47/3,48/3,42/3,49","5,03/4,73",SELESAI,,CK  2,,320,,2024-01-03 00:00:00,SELESAI,,2024-01-04 00:00:00,2024-01-04 00:00:00,853,0.9748571428571429,Selesai,1,MTX 514,2024-01-12 00:00:00,2024-01-15 00:00:00,283545,0.974381443298969,SELESAI,1,5521,2024-05-30 00:00:00,MTX 514,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,2023-12-30 00:00:00,200104501,010384,6,CB  1,CB  1,537.5,306.47,2024-01-04 00:00:00,2024-01-02 00:00:00,"3,14/3,11/3,25/3,49","5,02/4,95",SELESAI,,CK  2,,322.4,,2024-01-03 00:00:00,SELESAI,,2024-01-04 00:00:00,2024-01-05 00:00:00,857,0.9794285714285714,Selesai,1,MTX 514,2024-01-15 00:00:00,2024-01-17 00:00:00,285410,0.9807903780068729,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,2023-12-30 00:00:00,200104502,010394,7,CB  1,CB  2,533.7,303.86,2024-01-05 00:00:00,2024-01-04 00:00:00,"3,10/3,45/3,28/3,49","4,80/5,08",SELESAI,,CK  2,,319.5,,2024-01-04 00:00:00,SELESAI,,2024-01-05 00:00:00,2024-01-05 00:00:00,855,0.9771428571428571,Selesai,1,MTX 514,2024-01-17 00:00:00,2024-01-18 00:00:00,284774,0.9786048109965636,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,04.01.2024,200104640,011144,8,CB  2,CB  2,535.4,304.08,2024-01-15 00:00:00,2024-01-12 00:00:00,"3,31/3,46/3,41/3,34","5,10/5,05",SELESAI,,CK  2,,319.84,,2024-01-15 00:00:00,SELESAI,,2024-01-16 00:00:00,2024-01-16 00:00:00,855,0.9771428571428571,Selesai,1,MTX 514,2024-01-18 00:00:00,2024-01-22 00:00:00,284937,0.9791649484536082,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,04.01.2024,200104641,011154,9,CB  2,CB  2,536.2,304.85,2024-01-15 00:00:00,2024-01-12 00:00:00,"3,16/3,12/3,23/3,27","4,76/4,74",SELESAI,,CK  2,,320.3,,2024-01-15 00:00:00,SELESAI,,2024-01-17 00:00:00,2024-01-17 00:00:00,855,0.9771428571428571,Selesai,1,MTX 514,2024-01-22 00:00:00,2024-01-26 00:00:00,284701,0.9783539518900344,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,04.01.2024,200104642,011164,10,CB  2,CB  2,540.5,307.46,2024-01-15 00:00:00,2024-01-12 00:00:00,"3,40/3,42/3,19/3,17","4,97/5,03",SELESAI,,CK  2,,323,,2024-01-15 00:00:00,SELESAI,,2024-01-17 00:00:00,2024-01-18 00:00:00,860,0.9828571428571429,Selesai,1,HIPRO 1,2024-01-22 00:00:00,2024-01-22 00:00:00,43800,0.15051546391752577,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,01,2024,04.01.2024,200104643,011174,11,CB  2,CB  1,530.1,305.14,2024-01-16 00:00:00,2024-01-16 00:00:00,"3,14/3,27/3,39/3,29","6,62/7,16",SELESAI,,CK  2,,320.8,,2024-01-18 00:00:00,SELESAI,,2024-01-18 00:00:00,2024-01-19 00:00:00,853,0.9748571428571429,Selesai,1,MTX 514,2024-01-29 00:00:00,2024-01-30 00:00:00,283834,0.9753745704467354,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104754,020464,1,CB  2,CB  1,535,306.63,2024-01-25 00:00:00,2024-01-26 00:00:00,"3,25/3,45/3,44/3,49","4,89/5,00",SELESAI,,CK  2,,322.4,,2024-01-26 00:00:00,SELESAI,,2024-01-29 00:00:00,2024-02-01 00:00:00,854,0.976,Selesai,1,HIPRO 1,2024-02-16 00:00:00,2024-02-16 00:00:00,268000,0.9209621993127147,SELESAI,1,2688,2024-04-18 00:00:00,HIPRO 1,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104755,020474,2,CB  2,CB  1,537.8,305.21,2024-01-25 00:00:00,2024-01-26 00:00:00,"3,47/3,50/3,28/3,38","4,81/4,91",SELESAI,,CK  2,,321.1,,2024-01-26 00:00:00,SELESAI,,2024-01-29 00:00:00,2024-01-30 00:00:00,856,0.9782857142857143,Selesai,1,MTX 514,2024-01-31 00:00:00,2024-02-01 00:00:00,284784,0.9786391752577319,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104756,020484,3,CB  2,CB  1,543.9,305.72,2024-01-25 00:00:00,2024-01-26 00:00:00,"3,33/3,39/3,31/3,39","4,92/4,71",SELESAI,,CK  2,,321.2,,2024-01-26 00:00:00,SELESAI,,2024-01-30 00:00:00,2024-01-30 00:00:00,860,0.9828571428571429,Selesai,1,MTX 514,2024-02-01 00:00:00,2024-02-02 00:00:00,286583,0.9848213058419244,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104757,020494,4,CB  2,CB  1,537.8,308.09,2024-01-29 00:00:00,2024-01-26 00:00:00,"3,46/3,42/3,37/3,42","5,00/4,73",SELESAI,,CK  2,,324.2,,2024-01-29 00:00:00,SELESAI,,2024-01-30 00:00:00,2024-01-31 00:00:00,859,0.9817142857142858,Selesai,1,HIPRO 1,2024-02-02 00:00:00,2024-02-07 00:00:00,286693,0.9851993127147767,SELESAI,1,3270,2024-04-18 00:00:00,HIPRO 1,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104758,020504,5,CB  2,CB  1,542.5,306.56,2024-01-29 00:00:00,2024-01-30 00:00:00,"3,47/3,47/3,17/3,32","4,90/5,07",SELESAI,,CK  2,,322.3,,2024-01-30 00:00:00,SELESAI,,2024-01-31 00:00:00,2024-01-31 00:00:00,860,0.9828571428571429,Selesai,1,MTX 514,2024-02-02 00:00:00,2024-02-05 00:00:00,286353,0.9840309278350515,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104759,020514,6,CB  2,CB  1,534.8,307.6,2024-01-30 00:00:00,2024-01-30 00:00:00,"3,19/3,12/3,25/3,20","4,72/4,86",SELESAI,,CK  2,,323.8,,2024-01-30 00:00:00,SELESAI,,2024-01-31 00:00:00,2024-02-01 00:00:00,856,0.9782857142857143,Selesai,1,MTX 514,2024-02-02 00:00:00,2024-02-06 00:00:00,284915,0.9790893470790378,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104760,020524,7,CB  2,CB  1,535.4,305.09,2024-01-30 00:00:00,2024-01-31 00:00:00,"3,35/3,42/3,47/3,37","5,09/5,00",SELESAI,,CK  2,,320.9,,2024-01-31 00:00:00,SELESAI,,2024-02-01 00:00:00,2024-02-01 00:00:00,855,0.9771428571428571,Selesai,1,MTX 514,2024-02-06 00:00:00,2024-02-09 00:00:00,284430,0.9774226804123711,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-17 00:00:00,200104761,020534,8,CB  2,CB  1,536.1,306.22,2024-01-31 00:00:00,2024-01-31 00:00:00,"3,10/3,25/3,49/3,12","5,08/4,81",SELESAI,,CK  2,,322,,2024-01-31 00:00:00,SELESAI,,2024-02-02 00:00:00,2024-02-02 00:00:00,855,0.9771428571428571,Selesai,1,MTX 514,2024-02-09 00:00:00,2024-02-12 00:00:00,284718,0.9784123711340206,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-23 00:00:00,200104611,020704,9,CB  1,CB  1,535.1,305.17,2024-02-03 00:00:00,2024-02-15 00:00:00,"3,39/3,42/3,37/3,48","4,90/5,02",SELESAI,,CK  2,,320.7,,2024-02-15 00:00:00,SELESAI,,2024-02-19 00:00:00,2024-02-19 00:00:00,856,0.9782857142857143,Selesai,1,MTX 514,2024-02-21 00:00:00,2024-03-12 00:00:00,284957,0.979233676975945,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,02,2024,2024-01-23 00:00:00,200104612,020714,10,CB  1,CB  1,543.1,306.62,2024-02-03 00:00:00,2024-02-15 00:00:00,"3,31/3,16/3,39/3,30","5,02/4,73",SELESAI,,CK  2,,322.6,,2024-02-15 00:00:00,SELESAI,,2024-02-19 00:00:00,2024-02-20 00:00:00,865,0.9885714285714285,Selesai,1,MTX 514,2024-02-22 00:00:00,2024-02-23 00:00:00,287728,0.9887560137457044,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-15 00:00:00,200105036,030144,1,CB  2,CB  1,532.3,299.61,2024-02-16 00:00:00,2024-02-16 00:00:00,"3,34/3,44/3,34/3,17","4,89/4,73",SELESAI,,CK  2,,317.7,,2024-02-16 00:00:00,SELESAI,,2024-02-20 00:00:00,2024-02-20 00:00:00,853,0.9748571428571429,Selesai,1,MTX 514,2024-02-23 00:00:00,2024-02-26 00:00:00,284093,0.9762646048109965,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-15 00:00:00,200105037,030154,2,CB  2,CB  1,531,303.85,2024-02-19 00:00:00,2024-02-16 00:00:00,"3,12/3,11/3,11/3,29","4,72/4,73",SELESAI,,CK  2,,321,,2024-02-16 00:00:00,SELESAI,,2024-02-20 00:00:00,2024-02-21 00:00:00,857,0.9794285714285714,Selesai,1,MTX 514,2024-02-27 00:00:00,2024-02-28 00:00:00,285247,0.9802302405498282,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-15 00:00:00,200105038,030164,3,CB  2,CB  1,540.1,303.8,2024-02-19 00:00:00,2024-02-19 00:00:00,"3,12/3,42/3,24/3,12","4,70/5,10",SELESAI,,CK  2,,319.7,,2024-02-20 00:00:00,SELESAI,,2024-02-21 00:00:00,2024-02-21 00:00:00,860,0.9828571428571429,Selesai,1,MTX 514,2024-02-28 00:00:00,2024-02-29 00:00:00,286120,0.9832302405498282,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-15 00:00:00,200105039,030174,4,CB  2,CB  1,537.3,306.38,2024-02-19 00:00:00,2024-02-19 00:00:00,"3,3/3,17/3,47/3,22","5,07/4,72",SELESAI,,CK  2,,319.7,,2024-02-20 00:00:00,SELESAI,,2024-02-21 00:00:00,2024-02-22 00:00:00,863,0.9862857142857143,Selesai,1,MTX 514,2024-02-29 00:00:00,2024-03-04 00:00:00,287299,0.9872817869415808,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-15 00:00:00,200105040,030184,5,CB  2,CB  1,534.8,304.44,2024-02-20 00:00:00,2024-02-20 00:00:00,"3,27/3,42/3,50/3,43","4,98/5,09",SELESAI,,CK  2,,320.3,,2024-02-21 00:00:00,SELESAI,,2024-02-22 00:00:00,2024-02-22 00:00:00,857,0.9794285714285714,Selesai,1,MTX 514,2024-03-04 00:00:00,2024-03-05 00:00:00,285325,0.9804982817869415,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-15 00:00:00,200105041,030194,6,CB  2,CB  1,533.7,306.06,2024-02-21 00:00:00,2024-02-20 00:00:00,"3,25/3,47/3,37/3,37","4,75/5,10",SELESAI,,CK  2,,322,,2024-02-22 00:00:00,SELESAI,,2024-02-22 00:00:00,2024-02-22 00:00:00,857,0.9794285714285714,Selesai,1,MTX 514,2024-03-05 00:00:00,2024-03-06 00:00:00,285451,0.9809312714776632,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-27 00:00:00,200105166,031074,7,CB  2,CB  1,533.4,302.64,2024-03-01 00:00:00,2024-02-29 00:00:00,"3,27/3,40/3,27/3,22","4,77/4,82",SELESAI,,CK  2,,318.4,,2024-02-29 00:00:00,SELESAI,,2024-03-04 00:00:00,2024-03-04 00:00:00,853,0.9748571428571429,Selesai,1,MTX 514,2024-03-06 00:00:00,2024-03-07 00:00:00,284507,0.9776872852233677,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-27 00:00:00,200105167,031084,8,CB  2,CB  1,538.2,303.59,2024-03-01 00:00:00,2024-02-29 00:00:00,"3,30/3,12/3,29/3,34","4,77/4,91",SELESAI,,CK  2,,319.6,,2024-02-29 00:00:00,SELESAI,,2024-03-04 00:00:00,2024-03-05 00:00:00,860,0.9828571428571429,Selesai,1,MTX 514,2024-03-07 00:00:00,2024-03-08 00:00:00,285781,0.98206529209622,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-27 00:00:00,200105168,031094,9,CB  2,CB  1,539.54,306.18,2024-03-01 00:00:00,2024-02-29 00:00:00,"3,15/3,11/3,12/3,39","4,95/4,71",SELESAI,,CK  2,,322.1,,2024-02-29 00:00:00,SELESAI,,2024-03-05 00:00:00,2024-03-05 00:00:00,860,0.9828571428571429,Selesai,1,MTX 514,2024-03-08 00:00:00,2024-05-31 00:00:00,286129,0.9832611683848798,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,03,2024,2024-02-27 00:00:00,200105169,031104,10,CB  2,CB  1,532.4,306.82,2024-03-04 00:00:00,2024-02-29 00:00:00,"3,24/3,29/3,42/3,37","4,84/4,91",SELESAI,,CK  2,,323,,2024-02-29 00:00:00,SELESAI,,2024-03-05 00:00:00,2024-03-06 00:00:00,860,0.9828571428571429,Selesai,1,MTX 514,2024-03-12 00:00:00,2024-03-13 00:00:00,285895,0.9824570446735396,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105383,040304,1,CB  2,CB  1,532.68,303,2024-03-21 00:00:00,2024-03-21 00:00:00,"3,50/3,38/3,14/3,22","4,78/4,97",SELESAI,,CK  2,,319.1,,2024-03-22 00:00:00,SELESAI,,2024-03-28 00:00:00,2024-03-28 00:00:00,853,0.9748571428571429,Selesai,1,BP 20,2024-04-01 00:00:00,2024-04-01 00:00:00,284402,0.9773264604810996,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105384,'040314,2,CB  2,CB  1,539.67,308,2024-03-25 00:00:00,2024-03-21 00:00:00,"3,22/3,12//3,32/3,32","5,09/4,72",SELESAI,,CK  2,,324,,2024-03-22 00:00:00,SELESAI,,2024-03-27 00:00:00,2024-03-28 00:00:00,866,0.9897142857142858,Selesai,1,BP 20,2024-04-01 00:00:00,2024-04-02 00:00:00,288452,0.9912439862542956,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105385,040324,3,CB  2,CB  1,536.6,304.94,2024-03-25 00:00:00,2024-03-22 00:00:00,"3,22/3,37/3,45/3,35","4,87/5,09",SELESAI,,CK  2,,320.5,,2024-03-22 00:00:00,SELESAI,,2024-03-27 00:00:00,2024-03-27 00:00:00,857,0.9794285714285714,Selesai,1,BP 20,2024-03-28 00:00:00,,269800,0.9271477663230241,"BELUM SELESAI, 4 TONG BLISTER DI REJECT SORTIR BLISTER GENCET DI CUTTING",0.9271477663230241,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105386,040334,4,CB  2,CB  1,542.1,306.48,2024-03-25 00:00:00,2024-03-22 00:00:00,"3,42/3,39/3,30/3,25","4,80/4,72",SELESAI,,CK  2,,322,,2024-03-22 00:00:00,SELESAI,,2024-03-28 00:00:00,2024-03-28 00:00:00,865,0.9885714285714285,Selesai,1,BP 20,2024-04-02 00:00:00,2024-04-03 00:00:00,288270,0.9906185567010309,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105387,040344,5,CB  2,CB  1,532.8,303.98,2024-03-28 00:00:00,2024-03-26 00:00:00,"3,35/3,18/3,28/3,37","4,91/4,85",SELESAI,,CK  2,,320.3,,2024-03-26 00:00:00,SELESAI,,2024-04-15 00:00:00,2024-04-15 00:00:00,855,0.9771428571428571,Selesai,1,HIPRO 1,2024-04-17 00:00:00,2024-04-18 00:00:00,284506,0.9776838487972509,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105388,040354,6,CB  2,CB  1,537.2,307.38,2024-03-28 00:00:00,2024-03-26 00:00:00,"3,22/3,42/3,23/3,33","4,96/4,89",SELESAI,,CK  2,,323.6,,2024-03-26 00:00:00,SELESAI,,2024-04-15 00:00:00,2024-04-16 00:00:00,865,0.9885714285714285,Selesai,1,HIPRO 1,2024-04-18 00:00:00,2024-04-22 00:00:00,287650,0.9884879725085911,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105389,040364,7,CB  2,CB  1,532.5,303.01,2024-04-03 00:00:00,2024-04-15 00:00:00,"3,14/3,44/3,47/3,24","4,76/5,10",SELESAI,,CK  2,,319.1,,2024-04-15 00:00:00,SELESAI,,2024-04-16 00:00:00,2024-04-16 00:00:00,853,0.9748571428571429,Selesai,1,MTX 514,2024-04-18 00:00:00,2024-04-19 00:00:00,283790,0.9752233676975945,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105390,040374,8,CB  2,CB  1,535.7,305.83,2024-04-04 00:00:00,2024-04-15 00:00:00,"3,45/3,49/3,10/3,15","4,92/5,08",SELESAI,,CK  2,,322,,2024-04-15 00:00:00,SELESAI,,2024-04-16 00:00:00,2024-04-17 00:00:00,861,0.984,Selesai,1,MTX 514,2024-04-22 00:00:00,2024-04-23 00:00:00,286426,0.9842817869415807,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-03-18 00:00:00,200105391,040384,9,CB  2,CB  1,534.9,307.86,2024-04-04 00:00:00,2024-04-15 00:00:00,"3,45/3,20/3,17/3,40","5,09/5,09",SELESAI,,CK  2,,323.3,,2024-04-15 00:00:00,SELESAI,,2024-04-17 00:00:00,2024-04-17 00:00:00,855,0.9771428571428571,Selesai,1,MTX 514,2024-04-23 00:00:00,2024-04-24 00:00:00,285015,0.9794329896907217,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-04-05 00:00:00,200105624,042264,10,CB  2,CB  2,536.9,302.66,2024-04-17 00:00:00,2024-04-16 00:00:00,"3,42/3,47/3,10/3,16","4,70/4,97",SELESAI,,CK  2,,318.1,,2024-04-16 00:00:00,SELESAI,,2024-04-17 00:00:00,2024-04-18 00:00:00,854,0.976,Selesai,1,HIPRO 1,2024-04-23 00:00:00,2024-04-24 00:00:00,284108,0.9763161512027492,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,04,2024,2024-04-05 00:00:00,200105625,042274,11,CB  2,CB  2,539.3,305.612,2024-04-17 00:00:00,2024-04-16 00:00:00,"3,41/3,47/3,16/3,46","5,03/5,02",SELESAI,,CK  2,,321.6,,2024-04-16 00:00:00,SELESAI,,2024-04-18 00:00:00,2024-04-18 00:00:00,860,0.9828571428571429,Selesai,1,MTX 514,2024-04-24 00:00:00,2024-04-25 00:00:00,286061,0.9830274914089348,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-05 00:00:00,200105643,050184,1,CB  2,CB  2,543.1,300.91,2024-04-17 00:00:00,2024-04-18 00:00:00,"3,47/3,47/3,42/3,44","4,96/5,01",SELESAI,,CK  2,,317.1,,2024-04-18 00:00:00,SELESAI,,2024-04-18 00:00:00,2024-04-19 00:00:00,859,0.9817142857142858,Selesai,1,MTX 514,2024-04-25 00:00:00,2024-04-26 00:00:00,286529,0.9846357388316151,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-05 00:00:00,200105644,050194,2,CB  2,CB  2,535.8,305.33,2024-04-18 00:00:00,2024-04-18 00:00:00,"3,50/3,48/3,24/3,46","4,77/5,02",SELESAI,,CK  2,,321.6,,2024-04-18 00:00:00,SELESAI,,2024-04-19 00:00:00,2024-04-19 00:00:00,857,0.9794285714285714,Selesai,1,HIPRO 1,2024-04-24 00:00:00,2024-05-22 00:00:00,285257,0.9802646048109965,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-05 00:00:00,200105645,050204,3,CB  2,CB  2,531.1,307.42,2024-04-19 00:00:00,2024-04-18 00:00:00,"3,14/3,12/3,11/3,10","4,72/5,05",SELESAI,,CK  2,,323.4,,2024-04-18 00:00:00,SELESAI,,2024-04-22 00:00:00,2024-04-22 00:00:00,858,0.9805714285714285,Selesai,1,HIPRO 1,2024-04-26 00:00:00,2024-04-30 00:00:00,285454,0.9809415807560138,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-17 00:00:00,200105574,050314,4,CB  2,CB  2,541,308,2024-04-19 00:00:00,2024-04-18 00:00:00,"3,22/3,12/3,22/3,23","5,10/4,72",SELESAI,,CK  2,,324,,2024-04-18 00:00:00,SELESAI,,2024-04-22 00:00:00,2024-04-22 00:00:00,871,0.9954285714285714,Selesai,1,MTX 514,2024-04-26 00:00:00,2024-04-30 00:00:00,290426,0.9980274914089347,SELESAI,1,3914,2024-05-31 00:00:00,MTX 514,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-17 00:00:00,200105575,'050324,5,CB  2,CB  2,538.8,302.97,2024-04-19 00:00:00,2024-04-19 00:00:00,"3,50/3,49/3,34/3,38","5,07/4,76",SELESAI,,CK  2,,318.9,,2024-04-19 00:00:00,SELESAI,,2024-04-23 00:00:00,2024-04-23 00:00:00,862,0.9851428571428571,Selesai,1,MTX 514,2024-04-30 00:00:00,2024-05-02 00:00:00,286806,0.9855876288659794,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-17 00:00:00,200105576,050334,6,CB  2,CB  2,536.3,307.92,2024-04-22 00:00:00,2024-04-19 00:00:00,"3,41/3,47/3,39/3,25","5,09/4,85",SELESAI,,CK  2,,323.8,,2024-04-19 00:00:00,SELESAI,,2024-04-23 00:00:00,2024-04-23 00:00:00,865,0.9885714285714285,Selesai,1,BP 20,2024-04-29 00:00:00,2024-04-30 00:00:00,284543,0.9778109965635738,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-17 00:00:00,200105669,050424,7,CB  2,CB  2,539.2,303.14,2024-04-22 00:00:00,2024-04-22 00:00:00,"3,35/3,44/3,24/3,32","4,77/5,04",SELESAI,,CK  2,,319,,2024-04-23 00:00:00,SELESAI,,2024-04-23 00:00:00,2024-04-24 00:00:00,865,0.9885714285714285,Selesai,1,BP 20,2024-04-30 00:00:00,2024-05-02 00:00:00,287686,0.9886116838487973,SELESAI,1,,,,,,,,,,,
s,BODREX FLU & BATUK PE/4'S,BFTP,001-05-04,05,2024,2024-04-18 00:00:00,200105696,050784,8,CB  2,CB  2,541.1,306.98,2024-04-22 00:00:00,2024-04-22 00:00:00,"3,14/3,47/3,39/3,15","4,89/4,92",SELESAI,,CK  2,,323,,2024-04-23 00:00:00,SELESAI,,2024-04-24 00:00:00,2024-04-25 00:00:00,870,0.9942857142857143,Selesai,1,HIPRO 1,2024-04-30 00:00:00,2024-05-03 00:00:00,289320,0.9942268041237113,SELESAI,1,,,,,,,,,,,
